the_geom,sysid,sum_min,num_trip,lat,lng,sysname,year,assigned_month,pct_ttl_num_trips,bin_num_trip,mar_ind,sysorder,may_ind,dateStr,dateTxt,display,sysname_alt,yroverchange,yroverchange_bin,trip_type
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2022,5,,,0,13,1,05/01/22 through 05/28/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,9999
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2021,12,,,1,5,1,12/30/20 through 01/30/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,2
POINT (-87.6297982 41.8781136),60,112870.36666666673,7710,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2021,1,0.128384453991408,4,1,4,1,12/30/20 through 01/30/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",,-4,2
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2022,6,,,1,6,1,05/29/22 through 06/25/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Jersey City, NJ (CitiBike)",,,2
POINT (-93.2650108 44.977753),25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,3,,,1,14,1,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",,,9999
POINT (-75.1652215 39.9525839),43,525591,33390,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2021,1,0.021069954900579,1,0,7,1,12/30/20 through 01/30/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",-0.207057873613717,-1,1
POINT (-93.2650108 44.977753),25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,42,,,1,10,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",,,9999
POINT (-122.6764816 45.5230622),74,,,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,42,,,1,14,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Portland, OR (BikeTown)",,,2
POINT (-97.7492916839957 30.2703327863944),53,0,0,30.2703327863944,-97.7492916839957,"MetroBike Austin (Austin, TX)",2019,10,,,0,12,1,01/02/19 through 02/02/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",,,2
POINT (-118.2436849 34.0522342),73,231616,14962,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,52,,,1,9,1,05/05/19 through 06/01/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Los Angeles, CA (Metro Bike Share)",,,1
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,11,,,1,5,1,01/02/19 through 02/02/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,2
POINT (-93.2650108 44.977753),25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2021,4,,,1,14,1,03/28/21 through 05/01/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",,,1
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,4,,,1,6,1,03/26/23 through 04/29/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Jersey City, NJ (CitiBike)",,,9999
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2020,41,,,0,13,0,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,1,"Chattanooga, TN (Bike Chattanooga)",,,2
POINT (-79.9849659685496 40.4454577489795),29,,,40.4454577489795,-79.9849659685496,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,32,,,0,11,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,9999
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.4454577489795,-79.9849659685496,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,2,,,0,11,1,01/30/22 through 02/26/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,2
POINT (-82.9987942 39.9611755),58,24740.4,1486,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,9,0.005208826261458,1,1,8,1,08/27/23 through 09/30/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",0.128321943811693,1,2
POINT (-75.1652215 39.9525839),43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2021,5,,,0,7,1,05/02/21 through 05/29/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,2
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,9,,,0,13,1,09/01/19 through 10/05/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,9999
POINT (-122.6764816 45.5230622),74,224599.18333333379,9570,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,3,0.004139481046627,1,1,13,1,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Portland, OR (BikeTown)",,,1
POINT (-75.1652215 39.9525839),43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,5,,,0,7,1,05/05/19 through 06/01/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,9999
POINT (-87.6297982 41.8781136),60,486577.4999999995,27751,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2020,10,0.245447228536303,4,1,4,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",,-4,2
POINT (-79.9849659685496 40.4454577489795),29,134772,7657,40.4454577489795,-79.9849659685496,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,10,0.002293149362279,1,0,11,1,01/02/19 through 02/02/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,1
POINT (-97.7492916839957 30.2703327863944),53,0,0,30.2703327863944,-97.7492916839957,"MetroBike Austin (Austin, TX)",2019,7,,,0,12,1,06/30/19 through 08/03/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",,,2
POINT (-82.9987942 39.9611755),58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2020,31,,,1,8,0,03/01/20 through 03/28/20,2020 period corresponding to 2020 and 2019 beginning to end of month,1,"Columbus, OH (CoGo)",,,9999
POINT (-93.2650108 44.977753),25,134058.14999999997,7475,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2021,6,0.042779555092627,2,1,10,1,05/30/21 through 06/26/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",1.820754716981132,4,2
POINT (-87.6297982 41.8781136),60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,42,,,1,4,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Chicago, IL (Divvy)",,,9999
POINT (-82.9987942 39.9611755),58,125868.74999999996,6726,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,8,0.00123515010214,1,1,8,1,07/30/23 through 08/26/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",0.319082172975093,2,1
POINT (-77.0368707 38.9071923),56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,1,,,0,3,1,01/02/19 through 02/02/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",,,9999
POINT (-82.9987942 39.9611755),58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,6,,,1,8,1,06/02/19 through 06/29/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",,,2
POINT (-87.6297982 41.8781136),60,1223813.1666666667,101690,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,31,,,1,4,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Chicago, IL (Divvy)",,,1
POINT (-75.1652215 39.9525839),43,987180,42396,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2020,4,0.033681915792033,2,0,7,1,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",-0.397321809342393,-2,1
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2022,8,,,1,6,1,07/31/22 through 08/27/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Jersey City, NJ (CitiBike)",,,9999
POINT (-97.7492916839957 30.2703327863944),53,,,30.2703327863944,-97.7492916839957,"MetroBike Austin (Austin, TX)",2019,32,,,0,12,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",,,2
POINT (-122.410143 37.773833),42,852224.0999999996,51690,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2021,3,0.696414857928136,4,1,2,1,02/28/21 through 03/27/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",-0.303519456720923,-2,2
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,2,,,1,6,1,02/03/19 through 03/02/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Jersey City, NJ (CitiBike)",,,2
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2021,10,,,0,13,1,12/30/20 through 01/30/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,9999
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.4454577489795,-79.9849659685496,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,6,,,0,11,1,06/02/19 through 06/29/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,9999
POINT (-75.1652215 39.9525839),43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2020,7,,,0,7,1,06/28/20 through 08/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,9999
POINT (-122.6764816 45.5230622),74,33755.10000000002,1593,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2020,8,0.020224975877304,1,1,14,1,08/02/20 through 08/29/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Portland, OR (BikeTown)",-0.736039768019884,-3,9999
POINT (-122.410143 37.773833),42,1285928.2999999993,88866,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2022,4,0.554331553470732,4,1,2,1,03/27/22 through 04/30/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",0.21087341599673,1,2
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2022,11,,,1,1,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,2
POINT (-122.6764816 45.5230622),74,27354.966666666653,1106,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2020,5,0.017257790191458,1,1,14,1,05/03/20 through 05/30/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Portland, OR (BikeTown)",-0.851503759398496,-4,9999
POINT (-77.0368707 38.9071923),56,102059.06666666656,6412,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2020,12,0.140380068307207,4,0,3,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",,-4,9999
POINT (-82.9987942 39.9611755),58,10176.51666666667,570,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2022,11,0.004388261016845,1,1,8,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",0.435768261964736,2,2
POINT (-87.6297982 41.8781136),60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2020,42,,,1,4,0,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,1,"Chicago, IL (Divvy)",,,9999
POINT (-118.2436849 34.0522342),73,3213,247,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2020,1,0.000903676169291,1,1,9,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",,-4,9999
POINT (-82.9987942 39.9611755),58,169.8,14,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2021,2,0.000352130388853,1,1,8,1,01/31/21 through 02/27/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",,-4,9999
POINT (-118.2436849 34.0522342),73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2022,3,,,1,9,1,02/27/22 through 03/26/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",,,9999
POINT (-72.673371 40.909849),3,18539864.333333384,1232488,40.909849,-72.673371,"CitiBike (New York, NY)",2019,52,,,1,1,1,05/05/19 through 06/01/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"New York, NY (CitiBike)",,,1
POINT (-122.410143 37.773833),42,1535090.233333332,112646,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,9,0.394854268538479,4,1,2,1,08/27/23 through 09/30/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",-0.008415344800268,-1,2
POINT (-122.410143 37.773833),42,899518.7666666668,55260,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2020,11,0.626005392301244,4,1,2,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",110.41129032258064,4,2
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2022,3,,,1,6,1,02/27/22 through 03/26/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Jersey City, NJ (CitiBike)",,,2
POINT (-75.1652215 39.9525839),43,78449,4556,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,42,,,0,7,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Philadelphia, PA (Indego)",,,1
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2021,8,,,1,1,1,08/01/21 through 08/28/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,9999
POINT (-82.9987942 39.9611755),58,19564.14999999999,697,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2020,9,0.005479732067046,1,1,8,1,08/30/20 through 10/03/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",,-4,2
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.4454577489795,-79.9849659685496,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,51,,,0,11,0,05/05/19 through 06/01/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,9999
POINT (-97.7492916839957 30.2703327863944),53,568561,38639,30.2703327863944,-97.7492916839957,"MetroBike Austin (Austin, TX)",2022,10,0.008959369229242,1,0,12,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",0.283389245026074,2,1
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,8,,,1,6,1,07/30/23 through 08/26/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Jersey City, NJ (CitiBike)",,,2
POINT (-71.0588801 42.3600825),1,1372960.0499999993,54495,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2020,41,,,1,5,1,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,1
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,3,,,1,6,1,02/26/23 through 03/25/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Jersey City, NJ (CitiBike)",,,2
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,7,,,1,5,1,06/30/19 through 08/03/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,2
POINT (-71.0588801 42.3600825),1,7911008.3166667195,454284,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,7,0.072080997586637,3,1,5,1,06/25/23 through 07/29/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",-0.044007104436906,-1,1
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2020,1,,,1,5,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,9999
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2020,6,,,0,13,1,05/31/20 through 06/27/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,2
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.4454577489795,-79.9849659685496,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,3,,,0,11,1,02/26/23 through 03/25/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,2
POINT (-75.1652215 39.9525839),43,686103,53292,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,3,0.019568158084515,1,0,7,1,02/26/23 through 03/25/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",-0.018635827931644,-1,1
POINT (-72.673371 40.909849),3,27670056.183333512,2039360,40.909849,-72.673371,"CitiBike (New York, NY)",2019,4,0.559171815038107,4,1,1,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,1
POINT (-77.0368707 38.9071923),56,2665242.600000003,141624,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2020,11,0.05848618312241,3,0,3,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",-0.300832835540899,-2,1
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.4454577489795,-79.9849659685496,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,41,,,0,11,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,2
POINT (-97.7492916839957 30.2703327863944),53,534378,30107,30.2703327863944,-97.7492916839957,"MetroBike Austin (Austin, TX)",2021,10,0.007118828659841,1,0,12,1,12/30/20 through 01/30/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",1.953403963115558,4,1
POINT (-87.6297982 41.8781136),60,5954166.666666698,338289,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,5,0.10913537646477,4,1,4,1,05/05/19 through 06/01/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",,,1
POINT (-122.410143 37.773833),42,1325498.6333333328,92754,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2022,7,0.358948162767748,4,1,2,1,06/26/22 through 07/30/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",-0.05848796134638,-1,2
